INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFENSE_TYPE_ID,OFENSE_CATEGORY_ID,MJ_RELATION_TYPE,SIZE_QTY_LBS,SIZE_QTY_GRAMS,RECORD_CREATED_DATETIME,RECORD_UPDATED_DATETIME
2017759170,11/12/2017 12:00:00 AM,11/12/2017 12:00:00 AM,2017,11,12,3995 E 50TH AVE                                   ,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2017759230,11/12/2017 12:00:00 AM,11/12/2017 12:00:00 AM,2017,11,12,1350 S SHERIDAN BLVD                              ,3125828,1677226,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2017771887,11/17/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,11,17,2675 W 38TH AVE                                   ,3134819,1705508,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2017779693,11/20/2017 12:00:00 AM,11/20/2017 12:00:00 AM,2017,11,20,4414 N VINE ST                                    ,3151174,1708722,2,212,5707,CRIMINAL TRESPASSING,All Other Crimes,INDUSTRY,,,,
2017779693,11/20/2017 12:00:00 AM,11/20/2017 12:00:00 AM,2017,11,20,4414 N VINE ST                                    ,3151174,1708722,2,212,1316,THREATS TO INJURE,All Other Crimes,INDUSTRY,,,,
2017781073,11/21/2017 12:00:00 AM,11/21/2017 12:00:00 AM,2017,11,21,2568 S BROADWAY ST                                ,3144350,1669345,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201778267,2/4/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,02,04,260 N BROADWAY ST                                 ,3144270,1687727,3,311,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
201778362,2/4/2017 12:00:00 AM,2/4/2017 12:00:00 AM,2017,02,04,2390 S BROADWAY ST                                ,3144264,1670566,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2017783732,11/22/2017 12:00:00 AM,11/22/2017 12:00:00 AM,2017,11,22,4620 N PEORIA ST                                  ,3183815,1709739,5,521,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2017791852,11/26/2017 12:00:00 AM,11/26/2017 12:00:00 AM,2017,11,26,3200 BLOCK W 19TH AVE                             ,3132544,1697043,1,121,1205,ROBBERY - STREET,Robbery-Street-Res,NON-INDUSTRY,,,,
2017798973,11/29/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,11,30,4615 E COLFAX AVE                                 ,3159365,1695079,2,222,3560,DRUG - MARIJUANA SELL,Drug Offenses,INDUSTRY,,,,
2017809739,12/4/2017 12:00:00 AM,12/4/2017 12:00:00 AM,2017,12,04,3954 N WILLIAMS ST                                ,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2017812821,12/2/2017 12:00:00 AM,12/2/2017 12:00:00 AM,2017,12,05,2949 W ALAMEDA AVE                                ,3133738,1684368,4,411,1313,ASSAULT - SIMPLE,Simple Assault,INDUSTRY,,,,
2017814189,12/6/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,12,06,2252 S KALAMATH ST                                ,3140613,1671365,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2017816084,12/6/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,12,06,8405 E HAMPDEN AVE                                ,3170736,1663549,3,323,1205,ROBBERY - STREET,Robbery-Street-Res,NON-INDUSTRY,,,,
2017817840,12/7/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,12,07,2301 7TH ST                                       ,3136452,1699218,1,123,2589,FORGERY - OTHER,All Other Crimes,INDUSTRY,,,,
2017822688,12/7/2017 12:00:00 AM,12/9/2017 12:00:00 AM,2017,12,09,14456 E OLMSTED DR                                ,3191418,1714157,5,521,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,NON-INDUSTRY,,,,
2017824810,12/10/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,12,10,2042 ARAPAHOE ST                                  ,3143416,1699249,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,INDUSTRY,,,,
2017837007,11/30/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,12,15,5200 E SMITH RD                                   ,3161542,1707255,2,221,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2017839228,11/20/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,12,16,7741 E COLFAX AVE                                 ,3169310,1695134,2,223,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2017840559,12/17/2017 12:00:00 AM,12/17/2017 12:00:00 AM,2017,12,17,2020 S BROADWAY ST                                ,3144349,1672869,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201785392,2/7/2017 12:00:00 AM,2/7/2017 12:00:00 AM,2017,02,07,183 W ALAMEDA AVE                                 ,3142935,1684445,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2017855745,12/23/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,12,24,2777 S COLORADO BLVD                              ,3157354,1667895,3,314,1316,THREATS TO INJURE,All Other Crimes,INDUSTRY,,,,
201785765,2/3/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,02,07,120 S KALAMATH ST                                 ,3140719,1685494,3,311,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2017862053,12/27/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,12,27,3954 N WILLIAMS ST                                ,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2017864309,12/28/2017 12:00:00 AM,12/28/2017 12:00:00 AM,2017,12,28,9791 E CORNELL AVE                                ,3176194,1666548,3,323,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,NON-INDUSTRY,,,,
201791556,2/8/2017 12:00:00 AM,2/8/2017 12:00:00 AM,2017,02,09,432 S BROADWAY ST                                 ,3144200,1683431,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201795670,2/11/2017 12:00:00 AM,2/11/2017 12:00:00 AM,2017,02,11,4625 E COLFAX AVE                                 ,3159406,1695079,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201795714,2/11/2017 12:00:00 AM,2/11/2017 12:00:00 AM,2017,02,11,7739 E COLFAX AVE                                 ,3169284,1695129,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201795975,2/11/2017 12:00:00 AM,2/11/2017 12:00:00 AM,2017,02,11,8151 E COLFAX AVE                                 ,3170674,1695109,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201796229,2/11/2017 12:00:00 AM,2/11/2017 12:00:00 AM,2017,02,11,1620 MARKET ST                                    ,3141254,1698471,6,612,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
201797828,2/12/2017 12:00:00 AM,2/12/2017 12:00:00 AM,2017,02,12,1736 N DOWNING ST                                 ,3148182,1696333,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201798204,2/12/2017 12:00:00 AM,2/12/2017 12:00:00 AM,2017,02,12,2645 S SANTA FE DR                                ,3141742,1668660,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201799201,2/12/2017 12:00:00 AM,1/1/1900 12:00:00 AM,2017,02,12,580 S SHERIDAN BLVD                               ,3125820,1682440,4,412,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,NON-INDUSTRY,,,,
2018106163,2/13/2018 12:00:00 AM,2/13/2018 12:00:00 AM,2018,02,14,21531 E 46TH AVE                                  ,3214607,1709994,5,523,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,NON-INDUSTRY,,,,
201810675,1/4/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,01,05,4902 E SMITH RD                                   ,3160325,1707718,2,221,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
2018107599,2/13/2018 12:00:00 AM,2/14/2018 12:00:00 AM,2018,02,14,3495 S KNOX CT                                    ,3131645,1663460,4,423,2203,BURGLARY - BUSINESS BY FORCE,Burglary,NON-INDUSTRY,,,,
2018109937,2/15/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,02,15,5353 N JOLIET ST                                  ,3179308,1714754,5,511,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,INDUSTRY,,,,
2018113603,2/16/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,02,16,105 E 7TH AVE                                     ,3144669,1690249,6,623,1313,ASSAULT - SIMPLE,Simple Assault,INDUSTRY,,,,
2018119243,2/19/2018 12:00:00 AM,2/19/2018 12:00:00 AM,2018,02,19,8151 E COLFAX AVE                                 ,3170674,1695109,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018120507,2/20/2018 12:00:00 AM,2/20/2018 12:00:00 AM,2018,02,20,1885 W DARTMOUTH AVE                              ,3138182,1666392,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018123617,2/20/2018 12:00:00 AM,2/21/2018 12:00:00 AM,2018,02,21,4430 N GARFIELD ST                                ,3156321,1708804,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018128470,2/12/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,02,23,4300 N FOREST ST                                  ,3161154,1708369,2,221,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2018129740,2/23/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,02,23,4012 W 38TH AVE                                   ,3129405,1705417,1,113,1316,THREATS TO INJURE,All Other Crimes,INDUSTRY,,,,
2018134462,2/26/2018 12:00:00 AM,2/26/2018 12:00:00 AM,2018,02,26,2420 S COLORADO BLVD                              ,3157568,1670426,3,314,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018134917,2/16/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,02,26,4228 N YORK ST                                    ,3152105,1707908,2,212,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2018138546,2/27/2018 12:00:00 AM,2/27/2018 12:00:00 AM,2018,02,27,5141 N FRANKLIN ST                                ,3149177,1712959,1,112,1316,THREATS TO INJURE,All Other Crimes,INDUSTRY,,,,
2018141268,11/9/2017 12:00:00 AM,11/9/2017 12:00:00 AM,2018,02,28,4640 N IRONTON ST                                 ,3179040,1709999,5,511,2205,BURGLARY - BUSINESS NO FORCE,Burglary,INDUSTRY,,,,
2018142056,3/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,2018,03,01,3435 S YOSEMITE ST                                ,3173094,1663993,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018142181,3/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,2018,03,01,11122 E 47TH AVE                                  ,3180303,1710429,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018147913,3/3/2018 12:00:00 AM,3/3/2018 12:00:00 AM,2018,03,03,2383 S DOWNING ST                                 ,3148170,1670597,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018158641,3/7/2018 12:00:00 AM,3/7/2018 12:00:00 AM,2018,03,08,4414 N VINE ST                                    ,3151174,1708722,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018177432,3/14/2018 12:00:00 AM,3/14/2018 12:00:00 AM,2018,03,16,5077 N COLORADO BLVD                              ,3156774,1712483,2,212,2308,THEFT - FROM BLDG,Larceny,INDUSTRY,,,,
2018183371,3/18/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,03,18,4690 N BRIGHTON BLVD                              ,3149975,1710084,2,212,1313,ASSAULT - SIMPLE,Simple Assault,INDUSTRY,,,,
2018183371,3/18/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,03,18,4690 N BRIGHTON BLVD                              ,3149975,1710084,2,212,1316,THREATS TO INJURE,All Other Crimes,INDUSTRY,,,,
2018183371,3/18/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,03,18,4690 N BRIGHTON BLVD                              ,3149975,1710084,2,212,5312,DISTURBING THE PEACE,All Other Crimes,INDUSTRY,,,,
2018184124,3/19/2018 12:00:00 AM,3/19/2018 12:00:00 AM,2018,03,19,3435 S YOSEMITE ST                                ,3173094,1663993,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018192750,3/21/2018 12:00:00 AM,3/21/2018 12:00:00 AM,2018,03,22,4401 E 46TH AVE                                   ,3158434,1709764,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018198777,3/25/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,03,25,3925 N ONEIDA ST                                  ,3166405,1706487,2,221,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2018199033,3/25/2018 12:00:00 AM,3/25/2018 12:00:00 AM,2018,03,25,3819 N QUENTIN ST                                 ,3184092,1705932,5,512,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018199319,3/25/2018 12:00:00 AM,3/25/2018 12:00:00 AM,2018,03,25,1565 CALIFORNIA ST                                ,3142575,1696586,6,611,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,NON-INDUSTRY,,,,
201820034,1/9/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,01,09,1350 S SHERIDAN BLVD                              ,3125828,1677226,4,421,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2018219974,4/3/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,04,04,1319 S CANOSA CT                                  ,3135153,1677533,4,422,3563,DRUG - MARIJUANA CULTIVATION,Drug Offenses,INDUSTRY,,,,
2018220493,4/3/2018 12:00:00 AM,4/3/2018 12:00:00 AM,2018,04,03,2383 S DOWNING ST                                 ,3148170,1670597,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018221544,4/3/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,04,03,403 16TH ST                                       ,3143515,1696108,6,611,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
2018235492,4/6/2018 12:00:00 AM,4/8/2018 12:00:00 AM,2018,04,09,879 N FEDERAL BLVD                                ,3133482,1691405,1,122,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2018238910,4/10/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,04,10,3954 N WILLIAMS ST                                ,3150221,1706661,2,211,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2018244597,4/12/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,04,12,745 E 6TH AVE                                     ,3146859,1689682,3,311,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2018252471,4/15/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,04,16,4501 N ADAMS ST                                   ,3154888,1709132,2,212,1202,ROBBERY - BUSINESS,Robbery-Business,INDUSTRY,,,,
2018256568,4/17/2018 12:00:00 AM,4/17/2018 12:00:00 AM,2018,04,17,4095 N JACKSON ST                                 ,3156492,1707156,2,212,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
2018260572,4/18/2018 12:00:00 AM,4/18/2018 12:00:00 AM,2018,04,18,11100 E 51ST AVE                                  ,3180335,1713149,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018262861,4/19/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,04,19,4125 N ELATI ST                                   ,3142276,1706985,1,112,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2018263560,4/20/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,04,20,4125 N ELATI ST                                   ,3142276,1706985,1,112,2205,BURGLARY - BUSINESS NO FORCE,Burglary,INDUSTRY,,,,
2018268169,4/22/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,04,22,82 S FEDERAL BLVD                                 ,3133690,1685664,4,411,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2018272817,4/24/2018 12:00:00 AM,4/24/2018 12:00:00 AM,2018,04,24,2645 S SANTA FE DR                                ,3141742,1668660,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2018272817,4/24/2018 12:00:00 AM,4/24/2018 12:00:00 AM,2018,04,24,2645 S SANTA FE DR                                ,3141742,1668660,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018285956,4/29/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,04,29,2042 ARAPAHOE ST                                  ,3143416,1699249,6,611,2308,THEFT - FROM BLDG,Larceny,INDUSTRY,,,,
2018286628,4/29/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,04,29,2777 S COLORADO BLVD                              ,3157354,1667895,3,314,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2018294406,5/1/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,05,02,1500 E COLFAX AVE                                 ,3149211,1694820,6,622,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
2018295374,5/3/2018 12:00:00 AM,5/3/2018 12:00:00 AM,2018,05,03,1568 S FEDERAL BLVD                               ,3133861,1675958,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018295711,5/3/2018 12:00:00 AM,5/3/2018 12:00:00 AM,2018,05,03,5109 W ALAMEDA AVE                                ,3125931,1684434,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018296656,5/3/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,05,03,1201 20TH ST                                      ,3142928,1699409,6,612,1313,ASSAULT - SIMPLE,Simple Assault,INDUSTRY,,,,
2018296656,5/3/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,05,03,1201 20TH ST                                      ,3142928,1699409,6,612,3532,DRUG - COCAINE POSSESS,Drug Offenses,INDUSTRY,,,,
2018309066,5/8/2018 12:00:00 AM,5/8/2018 12:00:00 AM,2018,05,08,5109 W ALAMEDA AVE                                ,3125931,1684434,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018318971,5/12/2018 12:00:00 AM,5/12/2018 12:00:00 AM,2018,05,12,3450 N BRIGHTON BLVD                              ,3146496,1705787,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018324352,5/14/2018 12:00:00 AM,5/14/2018 12:00:00 AM,2018,05,14,2645 S SANTA FE DR                                ,3141742,1668660,3,313,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
2018331819,1/4/2018 12:00:00 AM,5/5/2018 12:00:00 AM,2018,05,17,1755 S BROADWAY ST                                ,3144171,1674691,3,313,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2018333327,5/18/2018 12:00:00 AM,5/18/2018 12:00:00 AM,2018,05,18,5109 W ALAMEDA AVE                                ,3125931,1684434,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018336741,5/19/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,05,19,3480 S GALENA ST                                  ,3177845,1663780,3,323,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
201834076,1/15/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,01,15,875 N NAVAJO ST                                   ,3139417,1691262,1,123,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2018342940,5/21/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,05,22,1568 S FEDERAL BLVD                               ,3133861,1675958,4,422,2308,THEFT - FROM BLDG,Larceny,INDUSTRY,,,,
2018355169,5/27/2018 12:00:00 AM,5/27/2018 12:00:00 AM,2018,05,27,1403 S CHEROKEE ST                                ,3143143,1676943,3,313,2205,BURGLARY - BUSINESS NO FORCE,Burglary,INDUSTRY,,,,
2018355278,5/27/2018 12:00:00 AM,5/27/2018 12:00:00 AM,2018,05,27,2568 S BROADWAY ST                                ,3144350,1669345,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018355289,5/27/2018 12:00:00 AM,5/27/2018 12:00:00 AM,2018,05,27,2020 S BROADWAY ST                                ,3144349,1672869,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018355310,5/27/2018 12:00:00 AM,5/27/2018 12:00:00 AM,2018,05,27,260 N BROADWAY ST                                 ,3144270,1687727,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018363767,5/30/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,05,30,2028 E COLFAX AVE                                 ,3151143,1694813,6,622,1313,ASSAULT - SIMPLE,Simple Assault,INDUSTRY,,,,
2018363834,5/30/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,05,30,5550 N MALTA ST                                   ,3212926,1715857,5,523,3560,DRUG - MARIJUANA SELL,Drug Offenses,NON-INDUSTRY,,,,
2018364929,5/31/2018 12:00:00 AM,5/31/2018 12:00:00 AM,2018,05,31,658 N KALAMATH ST                                 ,3140708,1690006,1,123,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,INDUSTRY,,,,
2018372451,6/3/2018 12:00:00 AM,6/3/2018 12:00:00 AM,2018,06,03,735 W BAYAUD AVE                                  ,3141364,1685836,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018380186,6/6/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,06,06,2222 LAWRENCE ST                                  ,3143852,1700184,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,NON-INDUSTRY,,,,
2018386742,6/9/2018 12:00:00 AM,6/9/2018 12:00:00 AM,2018,06,09,7800 E 26TH AVE                                   ,3169558,1700270,5,512,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,NON-INDUSTRY,,,,
2018387355,6/8/2018 12:00:00 AM,6/8/2018 12:00:00 AM,2018,06,09,4840 N JACKSON ST                                 ,3156669,1711165,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018389043,6/10/2018 12:00:00 AM,6/10/2018 12:00:00 AM,2018,06,10,1136 N YUMA CT                                    ,3136560,1692717,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018389174,6/10/2018 12:00:00 AM,6/10/2018 12:00:00 AM,2018,06,10,1136 N YUMA CT                                    ,3136560,1692717,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018390690,6/11/2018 12:00:00 AM,6/11/2018 12:00:00 AM,2018,06,11,1235 S HURON ST                                   ,3141500,1678141,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2018398619,6/14/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,06,14,1499 N BROADWAY ST                                ,3144130,1694794,6,611,3562,DRUG - MARIJUANA POSSESS,Drug Offenses,INDUSTRY,,,,
2018405375,6/16/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,06,17,4708 N WASHINGTON ST                              ,3146660,1710163,1,112,1006,KIDNAP - ADULT VICTIM,All Other Crimes,NON-INDUSTRY,,,,
2018405375,6/16/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,06,17,4708 N WASHINGTON ST                              ,3146660,1710163,1,112,3532,DRUG - COCAINE POSSESS,Drug Offenses,NON-INDUSTRY,,,,
2018405375,6/16/2018 12:00:00 AM,1/1/1900 12:00:00 AM,2018,06,17,4708 N WASHINGTON ST                              ,3146660,1710163,1,112,1205,ROBBERY - STREET,Robbery-Street-Res,NON-INDUSTRY,,,,
